,id,conversation_id,created_at,date,tweet,hashtags
184,1.25E+18,1.25E+18,1.59E+12,03-04-2020,Would you like to have Business Continuity Plan in the event of disaster or #lockdown situation due to #COVID_19? If Yes? Then we can show you Near Zero Second #Downtime in reality.…  https://www.instagram.com/p/B-hE5bahZQm/?igshid=1e4fsr4g5l99x …,"['#lockdown', '#covid_19', '#downtime']"
185,1.25E+18,1.25E+18,1.59E+12,03-04-2020,"The way #COVID19Pandemic is spreading in India, 21 day's lockdown would not sufficient to break the chain. It should be extended a minimum of 40-45 days, then we will come up with actual statistics about the covid 19 behavior it's going up or down #9baje9minute #FightCorona","['#covid19pandemic', '#9baje9minute', '#fightcorona']"
186,1.25E+18,1.25E+18,1.59E+12,03-04-2020,"Covid-19 or not, lockdown or not - Bajaj Finance never fails to offers you loan on phone! Such a grand gesture in times of need 😅 #Bajajfinance #COVID2019india #Sarcasm #IndiaBattlesCoronavirus","['#bajajfinance', '#covid2019india', '#sarcasm', '#indiabattlescoronavirus']"
187,1.25E+18,1.25E+18,1.59E+12,03-04-2020,"'Millions in underdeveloped regions face penury and deprivation as economic activity grinds to a halt due to lockdown.'
#COVID19Pandemic
#CoronaAlert
India COVID-19 lockdown means no food or work for rural poor  https://www.aljazeera.com/news/2020/04/india-covid-19-lockdown-means-food-work-rural-poor-200402052048439.html …","['#covid19pandemic', '#coronaalert']"
188,1.25E+18,1.25E+18,1.59E+12,02-04-2020,"@himantabiswa Sir, as per the preparedness for facing the COVID crisis till Diwali, during you’re press briefing at GMCH does it somehow relates to the fact of extension of Lock Down till Diwali or their can be few days where this Lock Down will be rela",[]
189,1.25E+18,1.25E+18,1.59E+12,02-04-2020,"Duplicate Sartifikat ki Jamat Tum Coro ki Trh Ghr my kuo hy 
Sbko Andhbhkt Smjty ho Kya Tyry Papa 15 Day or 7 day ka Difranse Lock Down My kuo Nahi Diya / First March Ko kuo Nahi Lock Down Kiya
Airlines My China/ Etali/ Iran/ Amrica / England Sy Corona  ( Covid 19 ) Sy Dys Brbad",[]
190,1.25E+18,1.25E+18,1.59E+12,02-04-2020,"One has to understand the science behind the transmission, pattern and outcome of COVID-19. Then it'll become easy to follow Lockdown 80% infected patients have no symptoms or mild symptoms, one couldn't differentiate, so its better to #SupportLockdownStaySafe",['#supportlockdownstaysafe']
191,1.25E+18,1.25E+18,1.59E+12,02-04-2020,es video m kya sachi hi Jo tum ek community ko target kr rahe ho yougi or mp ka video nahi dekh raha hi Jo lockdown m bhe cm ka oth leraha hi or ramlaa ka arsan bhe ho raha sram ana chaheye pura world covid 29 ka dawa search kr raha hi or tum log es m dhram dhund rahe ho 6 sal s  https://twitter.com/KapilMishra_IND/status/1245538830851010562 …,[]
192,1.25E+18,1.25E+18,1.59E+12,02-04-2020,"In order to prevent the spread of Covid-19 virus, all transport facilities, train travel or air flight must be stopped, International borders should be sealed. Lockdown #SupportLockdownStaySafe https://youtube.com/watch?v=_IDaPi7V7M0 …",['#supportlockdownstaysafe']
193,1.25E+18,1.25E+18,1.59E+12,02-04-2020,"It seems to be a deliberate attempt to break the lockdown system and spread the virus. Serious matter or else why spit on the doctors.  With so much of hate in their brains, how do they consider themselves as religious? Do religion and hate go together?? #COVIDー19 #COVID","['#covidー19', '#covid']"
194,1.25E+18,1.25E+18,1.59E+12,02-04-2020,"Madam, need clarification about suspected COVID-19 case from Karaikal. Whether tested for positive or negative? We are clamped down under more stringent lockdown since from yesterday. Location- Pudhuthurai, Dharmapuram. – at Puthuthurai Hospital",[]
195,1.25E+18,1.25E+18,1.59E+12,01-04-2020,"Day 8 : Feeding Day total count 40 to 50 Dogs 
In the wake of the COVID-19 Governments have imposed compulsory LOCKDOWN almost all round the world.  we request you all to FEED THE ANIMALS AT LEAST IN YOUR AREA. Whether you are an animal lover or not.  #covid19 #dogs #LoveAnimals pic.twitter.com/g1x0xFlRM1","['#covid19', '#dogs', '#loveanimals']"
196,1.25E+18,1.25E+18,1.59E+12,01-04-2020,"How to Improve Yourself during Lockdown!
.
.
Listen full podcast on Spotify or Anchor, Link is mentioned in the bio- @SainiSgr
.
#coronavirus #covid_19 #addictedtophone #addiction #addicted #india #saharanpur…  https://www.instagram.com/p/B-cJBcyHzLB/?igshid=1u3iz753gsvdu …","['#coronavirus', '#covid_19', '#addictedtophone', '#addiction', '#addicted', '#india', '#saharanpur']"
197,1.25E+18,1.25E+18,1.59E+12,01-04-2020,"#lockdown I think with the virus like COVID-19 having high infectivity index govt may impose lockdown to flatten the curve but things won't go back to normal until there's a vaccine or 'herd immunity' 💉
Expect lockdown to go for months. 
Coronavirus-led lockdown is new normal 😠",['#lockdown']
198,1.25E+18,1.25E+18,1.59E+12,01-04-2020,Any info whether flight/train tickets canceling or rescheduling chargeable as well given the current covid-19 lock down situation for students? Exam got postponed. #IndiaFightsCorona #MumbaiPolice #MumbaiLockdown #PMModi,"['#indiafightscorona', '#mumbaipolice', '#mumbailockdown', '#pmmodi']"
199,1.25E+18,1.25E+18,1.59E+12,01-04-2020,@KTRTRS sir this is kranthi my parents are addicted to toddy like any thing now due to covid-19 all lockdown but they mentally suffering a lot not only my parents there are many please think any solution for this kind of pple by declaring any medical trea,[]
200,1.25E+18,1.25E+18,1.59E+12,31-03-2020,"We have lockdown to save people.  Are we going to save such people?  Now a big question if there was lockdown, how was the car running on the roads, who was responsible for its death ??  Governance or Administration ?? @RanaAyyub #coronavirusindia #COVID #21daylockdown pic.twitter.com/9feOe6Tapv","['#coronavirusindia', '#covid', '#21daylockdown']"
201,1.25E+18,1.25E+18,1.59E+12,31-03-2020,Day 7 🤔 or is it 8 of the lockdown 🤔 Anyway keeping it going with the fitness madness @whoop to stay fit and sane #F!Covid  pic.twitter.com/ZbebpUZbL9,['#f']
202,1.24E+18,1.24E+18,1.59E+12,31-03-2020,"@PMOIndia
@narendramodi
@AmitShah

Cops are thrashing vegetable vendors, destroying their vegetables by throwing them on roads! Is this a fight against corona or fight against humanity?

#Coronavirustruth
#lockdown
#COVID
 https://www.facebook.com/6830334","['#coronavirustruth', '#lockdown', '#covid']"
203,1.24E+18,1.24E+18,1.59E+12,31-03-2020,"#Punjab Me #Corona Se 9 or #Sindh Me 7 Halakaten, Sobay Me #Lockdown Me Takhir Kar Di, CM Murad Shah
*
Haram Sharif Me Tawaf Ki Ijazat Day Di Gai
*
#Coronavirus Se Larrna Nahi Balkay
Video
 https://youtu.be/YC0T5W7svE0 
#TablighiJamat #Corona #StayHome #COVID #Covid_19 #LockDownPakisan","['#punjab', '#corona', '#sindh', '#lockdown', '#coronavirus', '#tablighijamat', '#corona', '#stayhome', '#covid', '#covid_19', '#lockdownpakisan']"
204,1.24E+18,1.24E+18,1.59E+12,31-03-2020,@NYGovCuomo save humans lock down bring the curve low its now or never. Predicted numbers are infront of you. World is looking upto you #COVID #usaCoronavirus bizzare steps can save life. Virus will enter in families near you very soon.,"['#covid', '#usacoronavirus']"
205,1.24E+18,1.24E+18,1.59E+12,31-03-2020,Thank god #NizamuddinMarkaz has given Godi media some material to work on otherwise they were either waiting for Taimur to finish potty or were busy playing Antakshari on tv.Ofcourse #migrantlabourers crisis or #Coronavirus is no news for them. #MigrantsOnTheRoad #COVID #Lockdown  https://twitter.com/iamrana/status/1244874516477571072 …,"['#nizamuddinmarkaz', '#migrantlabourers', '#coronavirus', '#migrantsontheroad', '#covid', '#lockdown']"
206,1.24E+18,1.24E+18,1.59E+12,31-03-2020,"You've got to love the graphic design done in this animation.
Or was this just tRump showing his true self?

#StayHome
#lockdown
#CoronaVirusUpdates
#TheLockdown
#COVID  pic.twitter.com/G8ANNaUVNG","['#stayhome', '#lockdown', '#coronavirusupdates', '#thelockdown', '#covid']"
207,1.24E+18,1.24E+18,1.59E+12,31-03-2020,"Important for NOIDA Societies 
1. Vehicles going out of the society without prior permission or emergency services will be penalised.
2.Noida Police will also check within the society that no one is roaming around, doing walks else 14 day isolation
#lockdown #Coronaindia #COVID","['#lockdown', '#coronaindia', '#covid']"
208,1.24E+18,1.24E+18,1.59E+12,31-03-2020,"@ArvindKejriwal @msisodia please let us know,  the adjustment of School fee, which already paid to schools for the month of March and April 2020. Due to lockdown or Covid 19, Kids was not attend a single day in School. 
Please share the solution to all pa",[]
209,1.24E+18,1.24E+18,1.59E+12,31-03-2020,"Assalamualaikum

Currently the whole world is facing the pandemic'COVID-19' & everyone is either in Lockdown, Curfew or Social Distancing

So we thought why not make the best use of it and have a Quiz related to Islam & Ahmadiyya.

#Islam #Ahmadiyya #IslamicQuiz #QuarantineQuiz pic.twitter.com/tUZECUGDeo","['#islam', '#ahmadiyya', '#islamicquiz', '#quarantinequiz']"
210,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"Wazir-e-Azam Ka Lockdown Se Inkar, Tiger Force or #Corona Relief Fund K Qayam Ka Elaan, Puri Qaum Muttahid Hogi To Kamyabi Milay Gi, PM Imran Khan
*
#Coronavirus Se Larrna Nahi Balkay۔۔۔
Video
 https://youtu.be/YC0T5W7svE0 
#lockdown #CoronaAlert #StayHome #COVID #Covid_19 #Quarantine","['#corona', '#coronavirus', '#lockdown', '#coronaalert', '#stayhome', '#covid', '#covid_19', '#quarantine']"
211,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"#Coronaharega #breaking COVID-19 suspects or #CoronaTerrorism suspects? It’s a fit case of #CoronaTerrorism . It’s not an isolated case, many similar incidents have been found. They are determined to fail lockdown. @AmitShah @narendramodi","['#coronaharega', '#breaking', '#coronaterrorism', '#coronaterrorism']"
212,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"Central government ko sirf public transportation lockdown krne the
Industries nhi krni thi industries mein screening hoti covid 19 k liye
Isse log playan nhi krte or nahi economic pr koi khaas prabhao pdta",[]
213,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"On one hand most Hindus, poor or rich, have sacrificed their businesses/jobs,& have been sitting home amidst the #lockdown called by Modi ji.
On the other hand, Momins r attending Tableegi markaj in 1000's & spreading #Covid_19 in hoards. These folks r India's real enemies. https://twitter.com/vikasbha/status/1244541799496114176 …","['#lockdown', '#covid_19']"
214,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"@RajatSharmaLive  please let us know,  the adjustment of School fee, which already paid to schools for the month of March and April 2020. Due to lockdown or Covid 19, Kids was not attend a single day in School. 
Please share the solution to all parents...",[]
215,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"#Karachi Me #Corona Se Mazid 2 Janbahaq, #Sindh Me 5 or Mulk Me 19 Amwat
Cases 1658
Punjab 638
Sindh 502
KPK 192
Balochistan 141
Gilgit 128
ISB 51

#Coronavirus Se Bachnay Ka Amal
Video Link
 https://youtu.be/9-rW4xR_M7c 
#lockdown #CoronaAlert #StayHome #CoronavirusUSA #COVID #Covid_19","['#karachi', '#corona', '#sindh', '#coronavirus', '#lockdown', '#coronaalert', '#stayhome', '#coronavirususa', '#covid', '#covid_19']"
216,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"D6 #Lockdown
 It’s Important for doctors to be front runners in this pandemic, but it is essential for hospitals to provide #PPE Kits to all doctors dealing with suspected or proven cases of #Covid_19 . #stayhome #staysafe
#coronaoutbreakIndia #allinadayswork pic.twitter.com/7zs8KMKypN – at Fortis La Femme","['#lockdown', '#ppe', '#covid_19', '#stayhome', '#staysafe', '#coronaoutbreakindia', '#allinadayswork']"
217,1.24E+18,1.24E+18,1.59E+12,30-03-2020,After these things get over can we have at least 21 days lockdown every year means by dividing it once or twice a month so that nature get it's time to reset. #pandemic #Covid_19 @narendramodi @AskAnshul @myogiadityanath @GretaThunberg @DrKumarVishwas @akshaykumar,"['#pandemic', '#covid_19']"
218,1.24E+18,1.24E+18,1.59E+12,30-03-2020,After these things get over can we have at least 21 days lockdown every year means by dividing it once or twice a month so that nature get it's time to reset. #pandemic #Covid_19,"['#pandemic', '#covid_19']"
219,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"Has your internship or job offer been impacted as a result of #Covid_19? #MBA or otherwise, this #lockdown here’s what’s important for you: 
 https://youtu.be/hlUnhXIvu0M ","['#covid_19', '#mba', '#lockdown']"
220,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"Abey Salay, Edr Apni Pathi Pari Hy Or Tu Bhsdiwale Haram Topi Ka End Kr Raha Hy 🤨
#StayHomeStaySafe
#lockdown
#Covid_19 pic.twitter.com/niTDwhIWrM","['#stayhomestaysafe', '#lockdown', '#covid_19']"
221,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"Spread ❤️ OR Let Corona Spread
#Corona #Contribute #Request #Covid19 #Encourage #ThankYou #Clap #India #Indian #Charity #Happy #HomeQuarantine #Follow #Inspiration #Life #Gratitude #Love #Everyday #LockDown #Family #SpreadLove #Covid #Appreciate #Donation #ShoutOut #Please #Virus https://twitter.com/shyamjethnani/status/1244368164898529280 …","['#corona', '#contribute', '#request', '#covid19', '#encourage', '#thankyou', '#clap', '#india', '#indian', '#charity', '#happy', '#homequarantine', '#follow', '#inspiration', '#life', '#gratitude', '#love', '#everyday', '#lockdown', '#family', '#spreadlove', '#covid', '#appreciate', '#donation', '#shoutout', '#please', '#virus']"
222,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"Spread ❤️ OR Let Corona Spread
#Corona #Contribute #Request #Covid19 #ThankYou #Clap #India #Charity #Happy #HomeQuarantine #Inspiration #Life #Gratitude #Love #Everyday #LockDown #Motivation #Family #Encouragement #SpreadLove #Covid #Appreciate #Donation #ShoutOut #Please #Virus pic.twitter.com/9sFPeQiWKC","['#corona', '#contribute', '#request', '#covid19', '#thankyou', '#clap', '#india', '#charity', '#happy', '#homequarantine', '#inspiration', '#life', '#gratitude', '#love', '#everyday', '#lockdown', '#motivation', '#family', '#encouragement', '#spreadlove', '#covid', '#appreciate', '#donation', '#shoutout', '#please', '#virus']"
223,1.24E+18,1.24E+18,1.59E+12,30-03-2020,"Dr Anthony Fauci assigned by Trump on Covid-19 has predicted  100,000 or more deaths from the virus in  US. Only a complete one  month lockdown can favourably alter the situation. Everyone must abstain from outdoor activities to save lives. No alternative.  https://www.cnn.com/2020/03/29/politics/coronavirus-deaths-cases-anthony-fauci-cnntv/index.html …",[]
224,1.24E+18,1.24E+18,1.59E+12,29-03-2020,Every parliamentarian should collect the number of Covid positive cases of his or her constituency and share it. It will help in educating residents to #StayHomeSaveLives #CoronaInPakistan #lockdown 👇🏻  https://twitter.com/ArsalanGhumman/status/1244305040732557313 …,"['#stayhomesavelives', '#coronainpakistan', '#lockdown']"
225,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"All DTH company should free their DTH or should not charge any amount (do not deactivate) during lockdown. Because people will stay at home, mostly daily wages people has low budget and after that they go out for timepass which can spread #Covid_19 @narendramodi @TataSky @aajtak",['#covid_19']
226,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"The pandemic #COVID-19 has enveloped the whole world without following any territorial or climatic boundaries. Since there are over a million cases in the world, government is implementing Lockdown and Home Quarantine in several states as a preventive measure.  pic.twitter.com/obwdAVnlmB",['#covid']
227,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"In epidemic lockdown of #Covid_19 I am really waiting for teshkent files!
Is it a movie or series? @vivekagnihotri
@Saraswatik4 pic.twitter.com/yAJON2DGnm",['#covid_19']
228,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"The pandemic #COVID-19 has enveloped the whole world without following any territorial or climatic boundaries. Since there are over a million cases in the world, government is implementing Lockdown and Home…  https://www.instagram.com/p/B-UbnadppZZ/?igshid=skialtei9gve …",['#covid']
229,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"Lockdown or LOCK-UP? 

#COVID_19 #NepalLockdown #StayHome pic.twitter.com/jfcOdMVcrB","['#covid_19', '#nepallockdown', '#stayhome']"
230,1.24E+18,1.24E+18,1.59E+12,29-03-2020,@ChouhanShivraj मामाजी #Covid_19 से जो #Lockdown Or #SocialDistancing  लगाया है इसका गाँव में कुछ लोग पालन नही कर रहे हैं । मजदूर वर्ग �,"['#covid_19', '#lockdown', '#socialdistancing']"
231,1.24E+18,1.24E+18,1.59E+12,29-03-2020,How is it possible? Is those figures are false? Is China got their medicine? Or is it Planned Virus attack by China? #coronavirusindia #COVID #Covid_19 #lockdown #Lockdown21 #lockdownindia #ChinaVirus #ChinaLiedPeopleDie #China @WHO @narendramodi #IndiaFightsCorona pic.twitter.com/lRsekjozVq,"['#coronavirusindia', '#covid', '#covid_19', '#lockdown', '#lockdown21', '#lockdownindia', '#chinavirus', '#chinaliedpeopledie', '#china', '#indiafightscorona']"
232,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"#COVID-19 
""No Profit No Loss""

Medical Shops remain always open in Kashmir during lockdown, hartaal or restrictions and Drug store owners have always done their business as usual, I think they should contribute something this time for people. – at HP World",['#covid']
233,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"In our village name sughrain there is no such lockdown situation people are roaming here and there, no precaution, and one important thing is so many people who live here are coming from outside state, without check up whether they affected by covid or not is not sure.",[]
234,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"Sir in our village name sughrain there is no such lockdown situation people are roaming here and there, no precaution, and one important thing is so many people who live here are coming from outside state, without check up whether they affected by covid or not is not sure.",[]
235,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"Plz request to every government 
to take a solid decision to fight against pandemic. lockdown not a ample decision stop the covid 19.
Plz request to do large amount of testing is  better solution or effective. just ex-south South Korea 
@myogiadityanath @narendramodi @PMOIndia . pic.twitter.com/rqPSBkZfkn",[]
236,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"NOT TIME TO CRITICIZE 
During Land Acquisition amendment, 10 lakh suit, stupid demonetization, misplaced GST, intelligence failures in Pulwama, Pathankot and Gurdaspur or the ham handed COVID 19 lockdown.
So, who addressed a Press Conference on 26.11 in Mumbai?!",[]
237,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"#COVID-19 
""No Profit No Loss""

Medical Shops remain always open in Kashmir during lockdown, hartaal or restrictions and Drug store owners have always done their business as usual, I think they should contribute something this time for people.They should sell drugs on zero profit",['#covid']
238,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"Anyone who is reading this knows any rice mill owner from whom we can buy in quantity for distribution among the needy, kindly BUMP or retweet, need to make ration bags for Orangi Town in #Karachi while we are in #lockdownpakistan #Covid_19 #lockdown","['#karachi', '#lockdownpakistan', '#covid_19', '#lockdown']"
239,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"PM Please arrange to clear migrants workers collected at Anand Vihar Bus Station. What is the purpose of Lockdown PM when rules are not adhered too
There is a danger of their spreading COVID 19. 
 What is CM doing?Either remove them or transport them by Buses.
HM Take imm Action",[]
240,1.24E+18,1.24E+18,1.59E+12,29-03-2020,"The 21 days Lockdown is INSUFFICIENT to Fight  #COVID_19 in India 
It has to be either : 

🅰️Three Lockdowns of 21+28+14 days with 2 breaks of 5 days in between
                       OR
🅱️Continuous 49 days Lockdown

===========================
The choice is with Government...  pic.twitter.com/Umxw0DzwBm",['#covid_19']
241,1.24E+18,1.24E+18,1.59E+12,28-03-2020,"Find,Isolate,test, treat the only way to deal with #Covid_19 , lockdown only will not stop or end the epdedimic to spread it has to be a preventive measure not conclusive but unfortunately it seems the brain's of Govt isn't going in a right direction.  https://twitter.com/nagma_morarji/status/1243953454327795712 …",['#covid_19']
242,1.24E+18,1.24E+18,1.59E+12,28-03-2020,Anand Vihar bus terminal  http://Delhi.fi  with Huge No of migrant workers to board buses to their native place or home town.voilated the norms of lock down orders and instructions to stay home and to keep social distence call given by Modiji.this may incr COVID 19 dieases  https://twitter.com/ANI/status/1243890570897944583 …,[]
243,1.24E+18,1.24E+18,1.59E+12,28-03-2020,"#askzee  please let us know,  the adjustment of School fee, which already paid to schools for the month of March and April 2020. Due to lockdown or Covid 19, Kids was not attend a single day in School. 
Please share the solution to all parents...",['#askzee']
244,1.24E+18,1.24E+18,1.59E+12,28-03-2020,"@aajtak   please let us know,  the adjustment of School fee, which already paid to schools for the month of March and April 2020. Due to lockdown or Covid 19, Kids was not attend a single day in School. 
Please share the solution to all parents...",[]
245,1.24E+18,1.24E+18,1.59E+12,28-03-2020,"Is lock down or virus kAy khatum hounay k baad Mental Hospitals mai Rush ho ga 😐🤦🏻‍♀️ jo logo k haalaat hain
#LockdownWithoutPlan #Covid_19 #CoronavirusOutbreak #StayHomeSaveLives #lockdown #CoronaLockdown","['#lockdownwithoutplan', '#covid_19', '#coronavirusoutbreak', '#stayhomesavelives', '#lockdown', '#coronalockdown']"
246,1.24E+18,1.24E+18,1.59E+12,28-03-2020,"जो sanitizer के बारे में जानते तक नही थे, उसको आज इस साले virus ने Use करवा दिया Yes or No?? 😠😂 China वालो की ऐसी की तैसी 💩 #CoronaVillains #coronaviruske #CoronaUpdate #CoronaStopKaroNa #COVIDIDIOT #COVID #coronavirusindia #lockdown #Lockdown21","['#coronavillains', '#coronaviruske', '#coronaupdate', '#coronastopkarona', '#covididiot', '#covid', '#coronavirusindia', '#lockdown', '#lockdown21']"
247,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"Only Jack of all trades like journalists and media persons,Arnab included, can talk about COVID 19 and lockdown and not Raghuram Rajan or for that matter the great POTUS...!  https://twitter.com/republic/status/1243569872358871040 …",[]
248,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"LOCKDOWN
If this flops then it will extend upto 30 June, Please take this serious & make it successful.
Government already arranged 3 months food supply. Now its in your hands, 21 Days or 3 Months.
#Lockdown21 #CoronaLockdown #StayHomeStaySafe #IndiaFightsCorona #COVIDIOTS #Covid","['#lockdown21', '#coronalockdown', '#stayhomestaysafe', '#indiafightscorona', '#covidiots', '#covid']"
249,1.24E+18,1.24E+18,1.59E+12,27-03-2020,@DoT_India please issue guidance for Covid related notification no penalty or late fee charged because of lockdown,[]
250,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"#GharParRahen.... 21 days lock down### covid-19 Corona virus,,, please friends apne ghar me hi or safe rahe...be Safe at your home #### india fights Corona virus
...🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳💐💐💐💐💐💐💐💐😷😷😷😷😷😷😷😷😷  pic.twitter.com/vYFXKbp3ku",['#gharparrahen']
251,1.24E+18,1.24E+18,1.59E+12,27-03-2020,@murtazawahab1 @SaeedGhani1 we really appreciate Sind Gov. efforts to fight with COVID-19. Please educate what public do if some@one found ill. Or what to do after 15 days lockdown?,[]
252,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"It’s a lose or lose situation! Who are the people who said “this is good, spend time with your family!” I mean what did you think will happen if you locked all the animals in one cage indefinitely?! Ya toh #Corona maarega ya hum ek dusre ko! 🙄
#lockdown #COVID #Quarantine","['#corona', '#lockdown', '#covid', '#quarantine']"
253,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"India, please take the deadly #coronavirus seriously or else we will face 3 month #LockDown. 🙏🏻
#Covid_19india #StayHomeStaySafe","['#coronavirus', '#lockdown', '#covid_19india', '#stayhomestaysafe']"
254,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"@msisodia  please let us know,  the adjustment of School fee, which already paid to schools for the month of March and April 2020. Due to lockdown or Covid 19, Kids was not attend a single day in School. 
Please share the solution to all parents...",[]
255,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"please let us know,  the adjustment of School fee, which already paid to schools for the month of March and April 2020. Due to lockdown or Covid 19, Kids was not attend a single day in School. 
Please share the solution to all parents...",[]
256,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"Can anyone in @PMOIndia @MoHFW_INDIA  answer?

Social distancing or Lockdown is a preventive measure for COVID-19. 

How much is the budget allocated to invent antidote or vaccine for COVID-19 to ICMR &EDC-I ?

How are ICMR helped to make the process fasttrack?

#COVID2019",['#covid2019']
257,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"Yaar..
Quetta Chai,shuwarma,Roll Paratha,Chipus,Pizza Fries,Optp Ka Burger,Channa Chat,Samosay,Najma Shahzadi Pan,Or Kuch Kanjar Type Doston Ko Miss Kr Raha Hon Bus Is #lockdown  Main..?☹️
#StayHomeStaySafe
#Lockdown
#COVID","['#lockdown', '#stayhomestaysafe', '#lockdown', '#covid']"
258,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"Aslamalaikum district magistrates(DMS) in poonch have urged the people to offer friday namaz(prayer) from home amid the nation wide lockdown in the wake of the novel coronavirus,or covid 19 outbreak.
#StayHomestayhealthystaysafe...",['#stayhomestayhealthystaysafe']
259,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"Apart from Doctors, Policemen, Pilots,
Airhosteses and Other people who helped or going to help to cope up with COVID 19.

We, Electricity Board workers are also important. I am proud of myself, first time that among all other people we are continuing our work in this ""Lockdown"".  pic.twitter.com/964x85AiZh",[]
260,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"If this COVID-19 lockdown extends further than 21 days, all financial institutions/banks should halt or pause (not asking to waive off) their ECS SYSTEM FOR THE DURATION OF LOCKDOWN. @PMOIndia @narendramodi @HomeLoansByHDFC @nsitharaman @virendrasoni @AxisBank @indiatvnews",[]
261,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"Sir,
We have supported you on Lockdown
Requesting the govt to support and hold loan and credit card  EMIs for 2-3 months or till the time everything get fine, considering the current scenario of COVID-19
 @narendramodi @nsitharaman
@CMOMaharashtra @ianuragthakur",[]
262,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"Just out of curiocity Sir,
Will this Covid-19 be considered 'act of God' in the courts? ( 'force majeure' cases )
What this 'lockdown' is?  'act of government' or 'act of God'?",[]
263,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"@PMOIndia @ArvindKejriwal evry1 who is out during lockdown whether its health services or policemen or people with passes, all shd b regularly checkd for covid-19. Any lapse in system cld push d lockdown further by weeks #CoronavirusLockdown #Coronaindia ","['#coronaviruslockdown', '#coronaindia', '#indialockdownfor21days']"
264,1.24E+18,1.24E+18,1.59E+12,27-03-2020,"#curious during #Lockdown state, as a gesture of #goodwill can't #hotels or nature resorts be converted into isolation zones !

#StayHome #21DaysChallenge
#coronavirus #CoronavirusOutbreak
#IndiaFightsCoronavirus #IndiaFightsCOVID19 #COVID #COVID19 #COVID19outbreak #Covid19India pic.twitter.com/bdkZtuZpMX","['#curious', '#lockdown', '#goodwill', '#hotels', '#stayhome', '#21dayschallenge', '#coronavirus', '#coronavirusoutbreak', '#indiafightscoronavirus', '#indiafightscovid19', '#covid', '#covid19', '#covid19outbreak', '#covid19india']"
265,1.24E+18,1.24E+18,1.59E+12,26-03-2020,"@rapidobikeapp @RapidoCares @sankaaravind I Request you to Please Provided Some Financial Or any Groceries assistance to the Rapido Captains, 
#Due to COVID-19 Lockdown all are Facing financial crisis, many are Doing Rapido as there Profession",['#due']
266,1.24E+18,1.24E+18,1.59E+12,26-03-2020,"Irrespective of political interest. One cannot deny Modi's casual approach on Covid-19.
#irresponsibeprimeminister

Modi’s Covid-19 lockdown speech shows he doesn’t learn from past mistakes, or doesn’t care to  https://theprint.in/opinion/modi-covid-19-lockdown-doesnt-learn-from-mistakes/387689/ … via @ThePrintIndia",['#irresponsibeprimeminister']
267,1.24E+18,1.24E+18,1.59E+12,26-03-2020,Travel to fantastic places with fabled characters. Read or listen to some of the world's greatest stories. #zerocontact #ebooks #audiobooks #read #listen #lockdown #lockdown21 #lockdownindia #covid_19 pic.twitter.com/W1Vxi2ZRFE,"['#zerocontact', '#ebooks', '#audiobooks', '#read', '#listen', '#lockdown', '#lockdown21', '#lockdownindia', '#covid_19']"
